id,review_text,sentiment_label,sentiment_score
150430790,Great job at Verizon. Juan did a great job !!!!!,POSITIVE,0.9998490810394287
148918914,Verizon wireless. Horrible,NEGATIVE,0.9994081258773804
148401976,"Not a Fan. Both the app and customer support by phone are terrible. I separated from another group plan and find that when I was setting up my separate account that Verizon thinks my email should be on a separate account from my phone number. I tried calling to get this fixed but my number and email are still separate after the person on the phone assured me I was good. I can log into the account with my emails, but it isn’t linked to my phone. If I log into the account that has my phone number, I am asked to fill in my info, but holy cow, my email is taken! 
On top of that, I’m now paying $110 for monthly service for a single person. Today I received a message telling me they’d give me a whole $10 off my bill! Guess who’s looking for a new provider…
Oh! I guess we could talk about the app some more. Since its whole purpose seems to be to give the user the runaround, I’m not overly interested in giving it praise. It’s like XM radio all over again.",NEGATIVE,0.983223021030426
148131271,Trouble. Been trying to update for 2 weeks still can’t,NEGATIVE,0.9992374181747437
147540178,"Not working. The app keeps crashing and when I try safari, a black error page pops up",NEGATIVE,0.9996950626373291
146907532,Failed attempt to update plan. After 2 hours on the phone and numerous times filling out plan three days later I still have no update.,NEGATIVE,0.999751627445221
144601763,Great app. Awesome,POSITIVE,0.9998682737350464
144008718,Not a good app. There are constant glitches and bugs. I find myself not being able to use this app properly and access my information due to blank screens and things of that nature. I’ve even had a few Verizon agents recommend the website on a laptop rather than this mobile app.,NEGATIVE,0.9997813105583191
143813137,The best. I always receive greats deals on phones and my plans are great prices . I always have good reception all over Atlanta . Very important for work . Thank you !,POSITIVE,0.9998493194580078
143225225,New design.... Update 2: the single ugliest app icon ever! I had to hide it with a folder on a second page Update: New forced update is horrible. Always crashes. Not at all intuitive. 5 stars to 1 star. Typical of developers. Nothing worse than forced updates meaning lazy developers and bad internal code.,NEGATIVE,0.9998021721839905
142894615,"Worst service for gig work. Funny how I was leaving a review and all of a sudden it just disappeared as I was continuing on with legal matters at read what I was saying and just deleted the whole message. It made me start all over but that’s OK. I’m gonna do this until it’s out there. I want to get a group of gig workers in San Diego, California. I’ve been having issues with their service with Verizon to start a civil lawsuit due to. Data connection if you have multiple times where your app is kicking you off the platform because there’s no. Connection to service then you and I are the same boat. It’s not that the apps are not saying you work. You’re not getting the optimal service that you’re paying for to receive the work so reach out to me if possible through here so we can exchange numbers or email so we can get together with our other brothers and the gig economythat are in our region to file suit due to loss of income I used to make 45 to 5500 now I’m practically almost going homeless and on Ebt and if you’re from my area, you know how much you have to make a month to qualify for that and thats under $1200. So I’m interested in taking a step forward and reclaiming what Verizon has made you lose because of their service then reach out to me. An army of thousands is greater than army of one.",NEGATIVE,0.9988847374916077
142605563,"Scammers. Will literally sneak in extra services that expire and then hide them within the app, so you cannot cancel them. Please update your app, the UI is a total scam and doesn’t allow consumers to cancel the upsell services that you force upon them, this is a complete violation of consumer protection laws",NEGATIVE,0.9908468127250671
140945939,"Jumping the Verizon Ship. After over 10 years with Verizon and not much to show about it except a high monthly mobile bill, it’s time to put Verizon behind me. I’m almost 64 and Verizon has no separate plan for seniors. V has taken my money long enough and doesn’t care about its customers, which I’m sure most of my fellow customers would agree.",NEGATIVE,0.999221920967102
140105193,Slow payment systems. Verizon Systems are 10 years behind your competitors.,NEGATIVE,0.9881689548492432
139927936,"Deals not truely given out. Every perk somehow I’m ineligible for, every discount is blocked somehow, nothing of value is gained.. just stay prepaid and stay away from Verizon. Not worth it.",NEGATIVE,0.9997178912162781
139270479,Best. I’m satisfied,POSITIVE,0.9997910857200623
137208839,Scammers. They purposely make cancelling services complicated and lie. I called to cancel a service and they told me it was cancelled only to find out it thru the app that it wasnt. Then i cancelled thru the app which I had to navigate and find where to cancel like it was hidden. They also try to trick you not to cancel by writing the cancel button in small print. Trash company overchargers for services. Now that i canceled my service on one phone i cant access the account for my other phone. This company makes it very very difficult on purpose please avoid Verizon at all cost trust me your saving yourself a headache,NEGATIVE,0.9996763467788696
137097005,Apps. Great,POSITIVE,0.999829888343811
136416988,How is this app a 4.7?. Am I the only one that finds this app really clunky and not user friendly? I feel like trying to do anything remotely productive in this app from buying a new phone to solving issues on my account is virtually impossible in the app. Maybe it’s on purpose so I have to call the 800 number and waste 2 hours of my life to submit a support ticket that is unable to be found when I call to check the status of it a week later. I’ve been with Verizon for 10+ years and the cellular service is fine but shame on you if you go to a Verizon store that is not a home office store. Why are these stores a thing if turning in a trade in there means the device is lost and I owe $1300? I lost 4 hours of my life just to not resolve the issue; the least I can do is leave a review questioning why the app is rated so highly when it feels like it was made in the 90’s on dial up internet while your big brother is trying to call his highschool sweetheart after your parents went to bed because he just hit puberty.,NEGATIVE,0.9995953440666199
135840875,Great phone. Love my phone!!,POSITIVE,0.9997606873512268
134770890,"Latest update. I do not care for  the new format. Way too busy !
Too much!!! … you should have stuck to the previous format.",NEGATIVE,0.9997766613960266
134509225,"Interesting. How can I be writing a review when I did not order this, yet there’s a name underneath it . Thus hacked thru here?",NEGATIVE,0.9929963946342468
134195561,Update. It’s not updating.. I travel for work and need the app to pay my bill,NEGATIVE,0.9997405409812927
134168451,Terrible app. Always issues can never get anything accomplished.,NEGATIVE,0.99945467710495
133985245,Update. It will not update for me at all!,NEGATIVE,0.9995772242546082
132618544,Review. The app takes forever to load the billing portion of the app. Everything else works fine.,POSITIVE,0.9925375580787659
131521754,Hard as possible to buy new phones. I just want to buy new phone in store but have to go through so many hoops on the phone and online,NEGATIVE,0.9989305138587952
130946647,"Prepaid customers. Prepaid customers get treated very badly by Verizon wireless there is no customer service and Verizon features that require extra fees are locked out from prepaid customers so if you wanna go after Verizon, go after them through Google maps you can leave your voice there and speak your mind about how badly Verizon treats people and also how badly they lie about their coverage maps. Oh yeah, just for your information. Be careful. Apple is now releasing your real identity information to the app developers and can contact you and threaten you.",NEGATIVE,0.9991831183433533
130670305,"Spam. “Verizon: Hi Michael, great news! Upgrade and get iPhone 16 Pro on us (up to $1000 in value). When you trade in any phone on your account from Apple, Samsung or Google, any condition guaranteed.“

“iPhone 16 Pro. Get it on us”",NEGATIVE,0.7094359993934631
130403131,4.7 Stars ?. This app cannot get any worse..can it ?,NEGATIVE,0.9951313734054565
130028981,Convenience at your fingertips. The apps is very user friendly and if there is something you are having problems with it will automatically set you up with a representative to help you.,POSITIVE,0.9757246375083923
129822049,"Terrible app. Poorly managed. Tons of errors. They don’t even care.. Auto pay is a joke. Logging into the app is a joke. Worse app to log into and they fight you on signing in. The developers made it for white people, black people get a harder time in the app just because they code it that way. Typical world. Auto pay is allowed for one card but the same card can’t use auto pay for both mobile and home? Only one? Thats by design. Whites don’t have that problem. People who have jobs like this still aren’t happy. Look at the coding it screams pain.  This isn’t a happy company it’s a company taking out frustration on the customer. Logging into social media is easier than this. I’m mixed so treat me like you treat the whites and stop blocking me from doing basic actions. No $10 dollars off for blacks.",NEGATIVE,0.9994584918022156
129707054,No clear option to login as another account.. Verizon knows better. Why would I want to login into my family account using a primary phone number? Not an option in this app to easily login as another phone number to manage main account.,NEGATIVE,0.9996055960655212
129624791,"Business bill pay non-functional. When attempting to pay my business bill in this app, I am redirected to residential Bill pay, and I cannot make a payment.",NEGATIVE,0.9994907379150391
128628921,"Personal check. There was no mention of paying my phone bill with a personal check.
That service was afforded to me when I used the machine in the Verizon store.
Currently, I am not using my credit cards nor my ATM card because of fraudulent activity.
I am using my personal checking to handle financial matters.

Teresa Azcarate",NEGATIVE,0.9924339056015015
127908004,Verizon is amazing. I’ve been loving Verizon for the time being that I have been with them very helpful and convenient,POSITIVE,0.9998027682304382
127711816,"Bad service all over. Calling any verizon number puts me in a phone loop. Trying to talk to someone, I get hung up on by the system.  It took me a long time of trying anything and everything because my account wasn’t fully set up by the representative to get to another person to talk to, who was someone overseas, that asked me to send them copies of my proof of residence and I.D., as well as asking for all the addresses over and over.  The person that initially set up my account misspelled my name despite me telling it to her and spelling it multiple times, and then I was told that they could not update it, because the account was not finalized. So I was getting flagged for things not being correct, and could not get my phone sent to me. Since I moved, and my state updates address changes in the system, and I don’t have a new I.D., I don’t even have one to take a picture of to send, even if I wanted to. So they won’t ship my phone, and are just sitting on the SIM cards as well, despite me providing them all of the detailed information they were asking for, but it wasn’t enough for them. Trying to get to talk to a helpful person from here doesn’t work. Terrible service and fail app where you can’t even update the incorrect information that they built in when setting up the account in the system. (Not profile name. I mean the account that the person set up incorrectly.) Awful system and terrible customer service.",NEGATIVE,0.9997599720954895
127660763,"Glitchy App. The app always forces me to reset my password; since last year I’ve been forced to create a new password every month. Also with the app updates, I notice the app never works seamlessly even after an update.",NEGATIVE,0.9985144734382629
127120358,Ads. App sends you advertisements as notifications. Not nice!,NEGATIVE,0.9997754693031311
127016172,"I had no idea. I had no idea this App was on my phone! I have no idea what it does or does not do! Therefore I guess it is of no use to me! 
But I sure know Verizon has terrible connection to your towers! Honestly I regret switching to Verizon ! And now I am saddled paying for my free phones for several years. The in person staff is great but Verizon towers are often unavailable for use.",NEGATIVE,0.9963147044181824
126705199,Verizon. Add dark mode,NEGATIVE,0.9447103142738342
124494641,Great work. I’ve been a Verizon customer all my life. Love em!,POSITIVE,0.9998712539672852
123326004,Easy peasy. I like how easy the app is to navigate.,POSITIVE,0.9950814247131348
123022493,"Usage is impossible to extract. I got a warning that I was running out of data. I have two lines, and the sum of the usage shown on them is much less than the total usage shown; I cannot seem to get accurate numbers that let me figure out what is going on. The app used to work—note it is mostly ads for more expensive plans.",NEGATIVE,0.9997634291648865
123016646,Review. I love my Verizon but every month or so I end up having extra charges. I did not have Netflix on either phone. Please leave it off my cell phones. Service is great other than that. If we could get the senior cell phone bill that would be great. Thank you for serving us,POSITIVE,0.9828687906265259
122114060,"Terrible UI. After the app ‘forgot’ my username, it autofilled the wrong user name and won’t let me put the right user name in and every time I try to login it automatically puts the wrong username and then says I’ve entered the wrong info. Now every time I try to login, it locks me out after trying to put the wrong info in over and over again without letting me change the user name. I deleted the auto fill from my phone, so I guess it’s just using a blank every time? Anyways I’d love to do anything on this thing but I can’t even talk to customer service rep without a login.",NEGATIVE,0.9983314871788025
121944128,Verizon App. Amazing,POSITIVE,0.9997698664665222
120054292,"Call log doesn’t include time. Also, the filter doesn’t update right away.

Also, why do we have to open the app to keep it updated?

It also limits the number of allowed calls if you set it for the most strict blocking.

I have been a Verizon customer for years, but having switched one line to T-Mobile, I think their service is better.",NEGATIVE,0.9959850311279297
119685656,"Easy and Convenient. Easy to use, nice to not have make appointment at store.",POSITIVE,0.994665265083313
119668121,"Call filter. Life savor for sure, n",NEGATIVE,0.7972341179847717
119579741,"Buggy mess since revamp. App is hot garbage now. It’s buggy and constantly indicates that it wants you to do or update something but doesn’t really tell you what; and if you do think you have found what it wants, and take action, it won’t remove the alert anyway.  Uninstalled",NEGATIVE,0.9997175335884094
118074005,Great. Been with Verizon for almost and if not 5 years now. They got great customer service. They do take a while to figure out who to send you to but once they do your problems will be solved.,POSITIVE,0.9993027448654175
117825802,"Never works right. Anytime I try to use it, I just get error messages to why they can retrieve my information. Shows no past data on my bill and I’ve verified it’s all correct information. The app is pointless because I have to go through my computer to get my information to show up.",NEGATIVE,0.9998088479042053
115810561,Happy with service. Fast connection wide range and more connected devices . Affordable than most other service providers.,POSITIVE,0.999834418296814
114521250,bastard connection. the connection is very often disconnected in north chicago!!!!!!!’,NEGATIVE,0.9982309937477112
114019287,"Worst TV System Ever – Avoid at All Costs. This new Verizon Fios TV system is an absolute disaster. It NEVER works without a reboot. Every single time I want to watch something, I have to spend 15 minutes restarting the box, the app, or both. It’s like Verizon took something simple and reliable and replaced it with the most frustrating, broken system imaginable. The interface is clunky, slow, and unresponsive, and the constant errors make you want to throw the remote at the wall.

I’ve had cable for decades and have never experienced anything this bad. The amount of time wasted just to watch live TV or stream a channel is absurd. Verizon clearly rushed this out without testing it properly, and paying customers are now stuck dealing with their mess.

Do yourself a favor: NEVER get Verizon Fios TV.",NEGATIVE,0.9992280006408691
111388069,Great service. Wonderful company to rebuild my life with after completely destroying it all. Very helpful and encouraging! Great value,POSITIVE,0.9998677968978882
110883671,Verizon app is glitching. I’m trying to access my service to pay my bill. Always a pop up error. Same for the website.,NEGATIVE,0.9985737800598145
369797303,"Ive been everywhere and nowhere is like here. Better service than everyone else
Better assistance
Better customer service
Competent people",NEGATIVE,0.9952078461647034
369628610,So helpful. So helpful always,POSITIVE,0.9996941089630127
368470094,Verizon. Love it,POSITIVE,0.9998692274093628
368007148,"How to frustrate your customers. Honestly, it should be much, much easier for customers to self serve through your app. Terrible app and product when it is your customers only option to self serve",NEGATIVE,0.9981943964958191
366846591,Decent app. Let’s you review everything,POSITIVE,0.9997629523277283
365395468,"Worst company customer service. Been trying to get help about home internet self set up, followed all instructions and it still doesn’t work and the customer service take like 10 minutes to reply every time I asked about something. It’s hard to set up",NEGATIVE,0.9997690320014954
364488469,"Reporting network issues. Reporting network issues is too difficult and often doesn’t work within the app without a network connection. If I could connect to the network, I wouldn’t need to report the issue. For a company that claims the best nationwide coverage , I RARELY have internet.",NEGATIVE,0.9860913157463074
364318282,So bad. Get ANY PROVIDER OTHER THAN VERIZON IT IS HORRIBLE horrible service horrible speeds,NEGATIVE,0.9997807145118713
363291808,"Broken. Mind blown how this app has such a good review. Half the app is broken and shows blanks.

Update: after a year or so, still broken as ever and nothing works on the app",NEGATIVE,0.9996627569198608
361515172,"The Best. I think Verizon is the best, I used to have T-Mobile and after every time I talk on the phone for more than an hour I would get cut off and I’d have to call my son back! So I switched to Verizon and that doesn’t happen anymore, they have good deals on new phones and watches so I’m sticking with Verizon! Been with them for three years I’ll be with them for the foreseeable future",POSITIVE,0.9897593259811401
361172377,Customer service is nonexistent. After going in circles to actually talk to someone you get disconnected or sent to another robot. 17 years with Verizon . Here I come T-mobile,NEGATIVE,0.9991826415061951
360728281,My Verizon. Site is horrible! I tried last night 3x to place an order. Would not let me do it. Today it went straight through. And automated chat is the worst I’ve ever dealt with!!!!,NEGATIVE,0.9997838139533997
360631499,"Low. LOW CONNECTION ORANGE COUNTY NEVER OPEN THIS OPERATOR NEVER !!!! Scam no 5g no LTE , 2g MAXIMUM",NEGATIVE,0.9994378685951233
360479452,"Terrible company I would give it zero stars if I could.. Honestly, Verizon is the worst company I’ve ever had a phone with. My husband and I recently purchased two iPhone 16 Pluses, the payment went through, and everything looked fine. Then 20 minutes later, our account was suddenly placed on hold because they “couldn’t process” something with our address.

We called customer service, got transferred around forever, and eventually spoke with the networking/addressing department. They said they fixed everything in the system and that we should be able to get verified. But when we got sent back to the verification team, they told us there was nothing they could do and wouldn’t even tell us why.

It’s absolutely ridiculous. I’ll never buy a phone from Verizon again. Their customer service is garbage — two hours on the phone and not a single real solution. We spent all that money for nothing.",NEGATIVE,0.9997182488441467
360210998,New Customer. The print on this app is not user friendly for Seniors.  I am very disappointed,NEGATIVE,0.9996770620346069
359971565,My Choice has been good to me.. “Enjoying all the Perks and rewards”,POSITIVE,0.9998698234558105
359642256,"Ms. Bond. When I started ordering my phone on my watch, it gave me a price of $78 then all of a sudden he jumped up to $143 not understanding why but it should've stuck with the $73 at originally starting with",NEGATIVE,0.9992615580558777
357466622,Luv it here. Verizon is great long as you pay your bill,POSITIVE,0.9990750551223755
357266638,"Nj airport. Newark airport
Don’t use Verizon, it doesn’t work here

If you have an emergency phone call, you can’t make a reality
The Internet doesn’t work either
I will change all my lines as soon as possible",NEGATIVE,0.9988627433776855
357213856,"Usage Issue. The My Verizon App was working flawless up until today when checking my cellular usage. Now, I’m getting a processing/error issue, telling me to wait a few mins & try again. Please fix A SAP so I can start checking my cellular usage again.",NEGATIVE,0.9918828010559082
356402979,Worst slow app. How you want ppl to pay for the bill when the app is Always down or doesn’t open fix it it’s been months now,NEGATIVE,0.9997853636741638
356334427,"YouTube premium. I have for 3 months YouTube premium but never work . I call costumer service many times they never fix. I cancel the service and never use , but the bill came every month.",NEGATIVE,0.9953417778015137
355365559,rebates. will just blatantly lie about rebates they offer,NEGATIVE,0.9977114200592041
355160683,Unlimited service is a joke. If you hit your limit on using your data even if you pay for unlimited you will be throttled after a certain point I just wish it wasn’t sooooo obvious with the simple fact that using a vpn makes it so they don’t know it’s your limit so you can immediately use data again…,NEGATIVE,0.998651921749115
354756968,Deliberately difficult to add a data boost. When I hit the link on the warning message I get an infinite pinning arrow that never completes. Google did not know how to add a data boost. I finally found it after 10 minutes. They make it deliberately difficult so they can charge you extra when they add data automatically.,NEGATIVE,0.9997761845588684
353390031,"AI phone agents?!. Locating the monthly bill online takes so many clicks and requires me to login two or three times… Almost like they don't want you to find it.

I also called customer support during business hours on two occasions and reached a convincing but most certainly AI phone agent. Wasn't able to speak to an actual human. Please do better.",NEGATIVE,0.9990363121032715
352707512,🤪. Been with Verizon for a couple years now don’t know how long I think it’s about two years👍🏻👍🏻👍🏻,NEGATIVE,0.9948709011077881
352577372,Payment. Very bad communication. Been trying to make a payment for 6 weeks cannot get website to make a payment because account is closed and have not received paper bill,NEGATIVE,0.9989368319511414
352563555,"Useless when you most need it. Here’s what I experienced: I have a prepaid plan with a monthly data limit. Usually I use a tiny fraction of the limit but one month I ran out. I was desperate to buy more data. Verizon automatically texted me a link to do that. When I tapped it, the app opened and showed me this: “Sorry, the content you’re looking for is not available.”",NEGATIVE,0.9995669722557068
352149058,App designed to not let the customer do anything. I’ve had Verizon for years. I don’t recommend the app or the carrier. The app is designed to be confusing and not lead you anywhere helpful. Customer service is similarly labyrinthine and designed to make it as difficult as possible to cancel services.,NEGATIVE,0.9982343912124634
352071332,Fake advertising. Instead of $120 second bill $224. As always. Hidden fee. Peace of cake.,NEGATIVE,0.9992627501487732
351101710,Bug on Chat. I was chatting with an agent for a couple minutes and the app asked me to restart the chat twice for some reason. Why should I restart the chat if I’m talking with the agent?,NEGATIVE,0.9994710087776184
351036645,User interface. The user interface is confusing. It’s hard to find what you need — you have to spend too much time searching through menus. The app would really benefit from a simpler and more intuitive layout,NEGATIVE,0.9990435242652893
349205987,Terrible app. Too much cluster. ISPU order flow is worse than it used to be. Congrats.,NEGATIVE,0.9997943043708801
348358536,"Loyal Customer. I have been a Verizon customer for over 10 years now. There have been ups and downs but, in the end, all things have worked out for my benefit so why would I consider switching?",POSITIVE,0.5325983166694641
347686498,"thumbs down.. awful & so annoying. first, why can’t i do what i need on the website?? why do i have to download the app?? and even when i download the app i can’t track my order because i’m carrying my phone number over from my previous provider and i haven’t received my sim card (in said order) to activate it yet. can’t use my account number because it doesn’t show up anywhere in my account overview because i’m not linked to any mobile device and my order/location numbers say they’re invalid when i tried 3 times, carefully checking and retyping the correct numbers from my order confirmation. tomato tomato. i already wanna switch back to my previous provider and haven’t even gotten my verizon sim card yet.",NEGATIVE,0.9996944665908813
346602901,Terrible app. Terrible app for residential. Constantly having issues logging in. Have to change password every time. Unless you get an agent from the US it’s very difficult,NEGATIVE,0.9997029900550842
346410662,Bill pay on first page. Best idea yet,POSITIVE,0.9757444858551025
346271158,Terrible Fios app. Terrible app! Constant advertisements and difficult to get to my fios service. Also incredibly glitchy and when I put in my move service it did not register which pushed me to spend two hours talking to customer service and still the move was only half initiated. The chat bot through the app was also not helpful and very frustrating. Avoid using the app for fios,NEGATIVE,0.9997977614402771
345983282,Stinks. The Verizon app is terrible. And Verizon is always raising the prices. Go somewhere else.,NEGATIVE,0.9996001124382019
345407225,"Defective iPhone 17 Pro Max and No Replacement Support. I just received a brand-new iPhone 17 Pro Max from Verizon, and it instantly showed a “Temperature — iPhone needs to cool down before you can use it” error even though the phone was completely cool to the touch. It’s obviously defective, but Verizon told me replacements are “out of stock” and that I’ll have to wait a whole month for a new one. I expected better quality control and faster support for a $1,000+ device. This feels like they knowingly shipped a bad unit instead of checking it first. Extremely disappointed in both Apple’s QA and Verizon’s customer care.",NEGATIVE,0.9997238516807556
343131925,Features not working!. Can’t remove or add call blocks!,NEGATIVE,0.9997294545173645
342098967,"VERIZON HAS WORST CUSTOMER SERVICE ACROSS THE BOARD!! Phone off, TRYING to pay bill. Won’t let me.. When I open the app all I see is a blank white screen, with simple black lettering;

“Unable to process your request please try again later” 
So I waited a few minutes and tried the refresh button; then I tried again, an HOUR later. Nothing. Waited until night time, again- no. Waited until the next morning…. You guessed it, nothing again. WAITED SEVERAL DAYS AAAAND THEN…. STILL no. 😠🤢 
SO.. thennnn……
REFRESH BUTTON 😈
*refresh refresh refresh refresh refresh refresh refresh refresh refresh refresh refresh refresh refresh REFRESH REFRESH REFRESH REFRESH REFRESH REFRESH REFRESH REFRESHHHH*
AAAAAND-
“UNABLE TO PROCESS YOUR REQUEST. PLEASE TRY AGAIN LATER.”
Go with anything but Verizon or ATT. HORRIBLE service- customer and otherwise. I know Boost and T-Mobil are known for great customer service. Don’t come to Verizon. It’s like sa+an, once they GET you, they GOT (😈) you. better customer service. Using Verizon and AT&T, showed me that these two BIGGEST of the providers, have literallly the WORST service all AROUND, than I have ever come across in 33 years.  HOW are we getting SMARTER with technology, yet it was easier for me to turn my PHONE SERVICE back on back in the day? You people make it so convoluted and complex when it doesn’t need to be. I also pay my WiFi every month via the WIFI SETTING ON MY PHONE. Because when I try to pay online or in-store, it says my account # doesn’t EXIST… I’ve brought in MONTHS of paperwork that lead UP TO THE LAST MONTH I PAID, WITH THAAAAAAAT ACCOUNT NUMBER ON THE *******PAPERWORKKK**** HOW are you going to say it “DOESNT EXIST” when YOU PEOPLE *SENT* it to me in the MAIL, in BLACK AND WHITE?!?!?!?!???? 
OVERALL: Just don’t do it. Don’t put yourself through it. I’m sure many would agree, that just didn’t want to waste time going to leave a review. Idc 🙋🏻‍♀️ IIIIII WIIIILLLLL. Because this company needs to GOOOO. 👌🏼",NEGATIVE,0.9986832737922668
341824732,Looking to other providers. In talking to so many friends we are paying to much time to go.,NEGATIVE,0.9900627732276917
340068352,"Review. The app is very clear and accurate just takes a little time to learn how to navigate, I just need to read everything so I don’t take a wrong turn somewhere. Overall is very good!",POSITIVE,0.9997772574424744
339276873,"Finicky, difficult to navigate. Requires a login every time, trouble shooting is nonexistent. Support chat rarely works. Managing accounts is strangely cumbersome to navigate, overall poorly designed for service and account management, really just a glorified marketing app pushing more “services” on you. Very little actual support.",NEGATIVE,0.9997952580451965
339067748,Alerts. Stop showing me I have new alerts when there aren’t any and I can’t clear them,NEGATIVE,0.9994584918022156
338361263,Customer service. James your a god send you and your moms ten cats saved my life and my wife’s sanity thank you a million,POSITIVE,0.9992192983627319
338356348,"Garbage!!! App!!!  Zero stars. Sort most recent critical reviews and decide if app is even close to fabricated apple algorithm score.  The overseas customer service is dismal. Trump should tariff any US company for exporting US jobs! McDonald’s burger ridiculousl colors. User interface is similar to a  thrift store—cluttered, no organization—you actually find what you are looking for by error because they are hidden or labeled under rhe most obscure places.  Most features and links error out after first click. Cluttered junk—most features are gimmicky with cheap feel. Overseas customer service team with very little English skills.  BOT/Ai driven inaccurate results.   Will not recommend company or products.  Network outage lasted 9 hours.   Took a year, but developers finally fixed face-id on app.  Let’s see what they break next.  Service support cancelled yet bombarded with text and email.  Clown show at Verizon under greed regime.  Service central integration in app is a gimmick and adds confusion to already under trained outsourced workers.  Home internet has separate app, but Verizon manages to cram in mobile which is a cluster of lossless hope!  Zero star app.  I wish it could give a lower rating!!",NEGATIVE,0.9996674060821533
337389472,Garbage. Verizon is a garbage company that steal customers money. I hope every one of you dies.,NEGATIVE,0.9979912042617798
110314477,"Horrible app. Nothing works in the app. Something as simple as a speed test sits and does nothing. I placed an order for less than I’m currently paying , the app confirmed it, and then the email shows it for a higher cost. And then the app is telling me my order can’t be processed. Which is it? Why so many inconsistencies?",NEGATIVE,0.999798595905304
109176772,Useless. Worst App Ever,NEGATIVE,0.9997877478599548
108435397,Convenient. Verizon app makes having to deal with issues concerning your phone very easy and convenient!!,POSITIVE,0.9648424983024597
108001611,"Not working properly. Since Verizon is 4G, it’s not working in big cities properly and always disconnecting specially in rush hours it’s hard to get connection. It will be consistently disconnecting where I live. It’s even not giving you good signal. It’s just one line and sometime it could disappear really disappointed me. Friends recommended to get Verizon and now I’m struggling with connection even though I have the best plan.",NEGATIVE,0.999678373336792
107951803,Quality of service unmatched. I’ve been with plenty of different service providers throughout traveling for work and by far the easy and quintessential navigation/networking with Verizon whether it be by in store customer service or mobile request is by far out of the park compared to other providers,POSITIVE,0.8945127129554749
107281752,Love my Verizon. I have been a Verizon costumer for almost 30 years. Have never had a problem.,POSITIVE,0.9997544884681702
106856274,Scam. Scammers should’ve stayed with T-Mobile,NEGATIVE,0.9996979236602783
106260322,"Need refund. Hamilton Mill Ga store, Jacob refused to honor screen saver life time warranty I originally paid for.  Wants to charge me $58 for new screen saver.  Deceptive sales practices are being done at this store and Jacob is in no way interested in helping the customer.  Please issue refund for my original purchase of screen protection plan.  
Customers, Do not fall for Verizon’s screen protection plan.  It. Is a ripoff.",NEGATIVE,0.999600350856781
105752634,Works when it wants to. This app works when it feels like. Right now I’m locked out of the app. Not even sure why. Telling my account information incorrect and they will mail me instructions on how to reset my password. It’s 2025. Why I got to wait for the mail when you can simply email me. And what was the purpose of setting up a security password??? That’s weird.,NEGATIVE,0.9995751976966858
105328537,"Some things don’t work. Slow , and I can’t get something’s to work like the manage call filter",NEGATIVE,0.9997395873069763
104857913,Worst experience for life. Extremely disappointed and irritated,NEGATIVE,0.9998244643211365
103574232,Necesitan mejorar su página  siempre está desactualizada!. Necesitan mejorar su página web siempre está desactualizada!,NEGATIVE,0.9811139702796936
103356725,"Verizon rocks. 10 out of 10 amazing service, internet, and perks!!",POSITIVE,0.9994774460792542
103044745,"App works great, once you get in.. I’m asked to provide a password every single time I login, even though I opt for Facial recognition every time I login. Although, it’s not difficult to enter the password, why provide the facial recognition option, if it doesn’t work?",POSITIVE,0.9972259402275085
102643889,Can’t login. Have been trying for weeks to use the app and can’t. I’ve even changed the password but it’s still unable to process my request. So dumb. So frustrating. I hate their website but it’s the only option.,NEGATIVE,0.9994164705276489
100824958,Horrible. Expect to go on the chat part of there support and get someone named Elina after waiting 30 minutes when it says 16 or less for here to not respond to you for like 10 minutes to then have her say she will connect you to someone that can help you to then wait 30 minutes just to have no one respond to you till you give up,NEGATIVE,0.9996814727783203
100321295,"No privacy. Verizon says ‘Your privacy is important to us’, but if you read their privacy policy, you will find they sell or give your information to anybody they want to. Not very important to them I guess. This includes this app. So what can you trust about what Verizon is doing?",NEGATIVE,0.9975556135177612
99847375,"Horrible app. Verizon makes some of the glitchiest unresponsive, non user friendly, buggy, apps i have ever had the misfortune of using.",NEGATIVE,0.9994221925735474
99306817,I love Verizon. They are amazing and have the best customer service and mobile options out there.,POSITIVE,0.9998717308044434
99201854,"Update. Had fun with the iPhone 11 , time for a change.",POSITIVE,0.9932767152786255
98321819,ZERO STARS IF I COULD. “UNABLE TO PROCESS YOUR REQUEST. PLEASE TRY AGAIN LATER.” EVERYTHING I DO ON THIS APP I GET THAT ERROR. TERRIBLE USER EXPERIENCE!!!!!,NEGATIVE,0.9997485280036926
97178677,Verizon plan. Best phone company,POSITIVE,0.9995962977409363
96442855,"Too many adds. I just want to go onto the app and view something I don’t want to see all of the promotions and ads for additional services, etc.",NEGATIVE,0.99883633852005
96308853,"I never had trouble with my phone service. I always had trouble with your Internet that is why I canceled it. And you still charge me for a router that did not ever work. I had three routers same kind. I asked for a different kind of router you said that’s all you had but you still. Charge me for that router that don’t work as an excusable. I have nothing good to say about the way you handled. Your business with the Internet.
I think it’s a disgrace to ruin Verizon name because I used to think your name was the best in the marketplace I can’t in good face. Give you any stars until you earn them. You haven’t earned one star in my book. For 10 years are you doing is took my money with no service now it’s your turn. To prove yourself to me I prove myself over the past 10 years. I had Internet service with you for 2 1/2 three years and never could use it but I paid for it on all you can say is we’ll fix it. I even paid extra for insurance to make it right. But that didn’t work. You owe me for 2 1/2 to 3 years of Internet service that I never received.",NEGATIVE,0.9977490305900574
